title,source,date,time,category,sub-category,content,url
"Kapoldasu Ultimatum Warga Tanjung Mulia, ""Yang Nggak Punya Dokumen, Angkat Kaki Segera!""",posmetro-medan.com,"Juni 19, 2019",-,Berita Utama,-,",,,Kapolda Sumatera Utara Irjen Pol Agus Andrianto menyampaikan ultimatum kepada warga Kelurahan Tanjung Mulia yang tak memiliki dokumen kepemilikan atas hak segera meninggalkan tempat tersebut.,,Hal tersebut disampaikan Agus saat meninjau lokasi proyek pembangunan Jalan Tol Medan-Binjai di Tanjung Mulia, Rabu (19/6/2019).,,Dia berharap warga yang tinggal di lahan itu mementingkan proyek jalan tol yang akan dimanfaatkan masyarakat umum.,,""Jangan nanti kita proses lalu dianggap kriminalisasi. Kita imbau mereka melihat kepentingan masyarakat yang lebih luas agar pengerjaan proyek strategis nasional tidak terhambat,"" kata Agus.,,Selain itu, kata dia, warga yang sudah menerima ganti untung tanah untuk segera membongkar bangunan mereka sehingga proyek ini bisa segera dituntaskan.,,""Situasi sudah bagus. Kita dorong agar ini segera bisa dituntaskan.Tadi kami mendapat laporan dari Kanwil BPN, dari HK dan Jasa Marga.,,Insya Allah pada akhir bulan Juni kalau bisa proses pembayaran ganti untung bisa selesai,"" ujarnya.,,Dalam kesempatan tersebut, dia mengimbau kepada pihak terkait segera melakukan sosialisasi jika ada perubahan regulasi soal pembayaran ganti rugi.,,,Hal tersebut, menurutnya, harus dilakukan karena sudah beredar di masyarakat, adanya selisih nilai hingga seratus ribuan dari pembayaran kepada warga sebelumnya.,,""Iya ini juga harus disosialisasikan. Agar warga tidak menduga yang tidak-tidak,"" ucapnya.,,Kakanwil BPN Sumut, Bambang Priono mengatakan, saat ini sudah 80 persen dari 549 kepala keluarga yang berada di lahan proyek tol menerima pembayaran ganti rugi.,,,Sisanya, menurut Bambang, tinggal menunggu proses birokrasi.,,""Yang 20 persen itu awalnya kita mau selesaikan sebelum lebaran.,,Tapi menunggu proses birokrasi dan administrasi. Kan masing-masing stakeholdermempunyai waktu,"" katanya.,,Sebenarnya, lanjut Bambang, dia menginginkan agar proyek tol ini selesai pada Oktober ini. (trbn),,,,loading...",https://www.posmetro-medan.com/2019/06/kapoldasu-ultimatum-warga-tanjung-mulia.html
"Distro di Medan Dibobol Maling Berjaket Ojol, Ratusan Kaos Bergambar Kartun Lewong",posmetro-medan.com,"Juni 19, 2019",-,Kriminal,-,",,,Pencurian ratusan pakaian di sebuah toko distro di Medan terekan kamera pengawas atau CCTV. Pelakunya menggunakan jaket ojek online bersama seorang temannya,,Aksi pencurian itu terjadi di sebuah toko penjualan baju animasi Jepang di Jalan Yos Sudarso kawasan Gelugur, Kota Medan, Sumatera Utara, Rabu (19/6/2019) dini hari.,,,Keduanya membawa kabur ratusan pakaian bernilai sekitarRp20 juta. Keduanya beraksi setelah merusak pintu toko, kedua pelaku masuk ke dalam dan menggasak ratusan pakaian.,,Uniknya, dalam rekaman kamera CCTV itu pelaku dua kali datang ke toko distro untuk menghabiskan isi dalam toko.,,Satu pelaku yang mengenakan jaket ojek daring datang berboncengan motor. Mereka merusak pintu toko dengan linggis setelah merusak gembok pintu gerbang.,,Dalam rekaman CCTV, terlihat aksi pelaku tidak tanggung-tanggung mengasak ratusan pakaian yang ada di dalam toko baik yang tergantung maupun yang berada di dalam gudang. Pelaku satunya beraksi dengan membawa kabur satu unit tablet yang terletak di meja kasir toko.,,Kedua pelaku dapat dengan leluasa melakukan aksi pencurian karena tidak ada petugas jaga di toko tersebut.,,,Pemilik toko distro, Andika Kesuma mengatakan, kasus pencurian di tokonya sudah beberapa kali terjadi. “Sudah sering dan semuanya telah dilaporkan ke polisi yakni, Polsek Medan Barat,” katanya.,,Meski demikian, kata dia, hingga kini belum ada satu pun kasus pencurian yang dilaporkan berhasil diungkap polisi. Andika berharap polisi menangkap pelaku yang sudah merugikan korban puluhan juta rupiah.,(vhs),,,loading...",https://www.posmetro-medan.com/2019/06/distro-kaos-di-medan-dibobol-maling.html
"PPDB Online dan Manual Ribet, Emak-emak : Naik Darah Awak Bang!""",posmetro-medan.com,"Juni 19, 2019",-,Berita Utama,-,",,,Wajah-wajah lelah puluhan emak-emak terlihat di depan aula SMA Negeri 3 Medan, Kamis (20/06) Mengantarkan anak mendaftar PPDB secara manual, beberapa di antaranya sudah menunggu sejak pagi.,,Banyak yang masih bingung. Seorang guru yang standby di pintu masuk terlihat sibuk menjawab pertanyaan orangtua siswa.,,""Bingung aku bang. Kemaren disuruh daftar online. Ternyata error. Terus disuruh datang langsung. Ternyata antri panjang. Tadi malah ada yang disuruh nunggu webnya lancar, supaya daftar online,"" keluh Sri Rezeki (35), orangtua siswa.,,Rata-rata pendaftar masih bingung dengan tata cara mendaftar manual. Pantauan di lokasi, formulir pendaftaran dijual Rp500/lembar. Cara mengisi formulir pun dianggap masih membingungkan.,,Di mading yang disediakan, terlihat pemberitahuan untuk peserta jalur testing yang tidak lulus, belum bisa mendaftar online hingga server direset.,,""Makin susah daftar sekolah negeri sekarang ya. Naik darah awak bang,"" ketus Reny yang datang bersama anak lelakinya.,,Ketua Panitia PPDB 2019 Dinas Pendidikan (Disdik) Sumut, Ruslan‎ mengakui memang ada gangguan internet.,,Pihaknya langsung cepat bertindak dan sudah melakukan antisipasi dengan mengeluarkan kebijakan.,,""Untuk hari ini, operator sekolah bisa mengarahkan orang tua siswa untuk mendaftarkan PPDB secara manual. Guna antisipasi agar orangtua tidak kecewa,"" kata Ruslan.,,Untuk pendaftaran PPDB Online zonasi digelar sejak 19-25 Juni 2019. Ruslan mengatakan gangguan tersebut hampir diseluruh Kabupaten/Kota di Sumut. Bukan terjadi di Kota Medan saja. Pihak Disdik Sumut juga sudah menyampaikan ‎surat edaran ke Cabang Dinas.,,""Itu antisipasi kami lakukan untuk bersamaan dalam PPDB Online zonasi khusus untuk Medan. Karena ribuan siswa mendaftar itu,"" ujarnya.,,Lebih lanjut, Ruslan mengungkapkan baru Kota Medan ditetapkan atau diputuskan dari rapat digelar di Disdik Sumut untuk PPDB Online Zonasi baru di Kota Medan.,,""Untuk di daerah lain, akan dibahas selanjutnya karena pendaftaran ada tujuh hari,"" katanya.,,""Yang jelas kami sudah memberikan surat edaran di Cabang Dinas. Untuk itu, ‎calon siswa atau orang tua siswa untuk mengikuti petunjuk,"" tutup Ruslan. (pm/trb),,,loading...",https://www.posmetro-medan.com/2019/06/ppdb-online-dan-manual-ribet-emak-emak.html
Gubsu Tempel Larangan Terima Parcel di depan Pagar Rumah Dinas,posmetro-medan.com,"Juni 01, 2019",-,Berita Sumut,-,",,,loading...",https://www.posmetro-medan.com/2019/06/gubsu-tempel-larangan-terima-parcel-di.html
"Tukang Pijat Dibunuh Anak Namorambe, Alasannya Bikin Pembaca Emosi!!!",posmetro-medan.com,"Juni 20, 2019",-,Kriminal,-,",,,GAG (18), warga Desa Namo Rube Julu, Kutalimbaru, Deliserdang, ditangkap petugas kepolisian karena diduga membunuh tukang pijat, Arma (56), warga Dusun VII, Tanjung Pama, Desa Namo Rube Julu, Kutalimbaru, Rabu (19/6/2019).,,Kapolsek Kutalimbaru, AKP Bitler Sitanggang mengatakan, dari keterangan GAG, dia membunuh Arma karena kesal pijatan Arma terlalu keras.,,""Jadi tersangka saat itu lagi kusuk (pijat). Kata dia karena terlalu kuat dikusuk oleh korban, dia terus ngamuk dan seketika refleks dipukulnya korban. Terus dibunuhnya korban pakai alu,"" ujar Bitler, Kamis (20/6/2019).,,,Mayat Arma ditemukan oleh Ulani Sembiring yang datang ke rumah korban karena ingin minta anaknya dipijat.,,Setelah beberapa lama memanggil Arma dan tidak disahuti, Ulani memberanikan diri membuka pintu rumah Arma yang tidak dikunci.,,Betapa terkejutnya Ulani saat melihat Arma sudah dalam kondisi tidak bernyawa dan mengeluarkan banyak darah.,,Ulani keluar dari rumah Arma dan memberitahukan kejadian itu ke kepala dusun (Kadus) VII, Jumino (62).,,Polisi kemudian datang ke lokasi kejadian dan melakukan penyelidikan.,,,Di dagu korban ditemukan luka robek dan mengeluarkan darah,,Bitler menjelaskan, saat ditemukan, di samping tubuh Arma ada ember berwarna hitam yang berisikan kayu alu dengan bercak darah.,,""Dugaan kami, kayu tersebut digunakan untuk memukul korban,"" ujarnya.,,12 jam setelah penemuan jasad Arma, petugas akhirnya mengamankan pelaku berinisial GAG.,,GAG diamankan petugas setelah mendapat informasi dari Kadus bahwa keluarganya menyerahkan GAG agar diproses secara hukum.,,""Sekitar pukul 19.00 WIB, Kadus menghubungi kami agar menjemput pelaku. Dia kemudian kami boyong ke polsek untuk dilakukan pemeriksaan,"" tuturnya.,,Petugas juga mengamankan sebuah kayu alu yang digunakan pelaku menghabisi nyawa korban.,,,loading...",https://www.posmetro-medan.com/2019/06/tukang-pijat-dibunuh-anak-namorambe.html
BKKBN : LGBT Musuh Utama Pembangunan dan Melanggar Aturan Agama,posmetro-medan.com,"Juni 03, 2019",-,nasional,-,",,,Sekretaris Utama Badan Kependudukan dan Keluarga Berencana Nasional (BKKBN) Nofrijal mengatakan penyakit seksual Lesbian Gay Biseksual dan Transgender (LGBT) merupakan musuh utama pembangunan sehingga dirinya mengajak setiap kepala daerah untuk memeranginya.,,“Penyimpangan seksual tersebut selain melanggar aturan agama juga melemahkan kita dalam menyongsong bonus demografi,” kata Nofrijal seperti dilansir dari Antara, Senin.,,Ia menambahkan perlu komitmen yang kuat dari setiap kepala daerah untuk memeranginya. LGBT merupakan penyakit yang harus disembuhkan dengan cara yang tepat dan berkelanjutan.,,“Perlu ada regulasi khusus untuk menanggulanginya secara bersama melalui aturan pemerintah daerah mungkin sehingga ada komitmen agar LGBT dapat dikendalikan,” lanjutnya.,,Menurut dia peran utama keluarga terhadap anak merupakan suatu hal yang vital membentuk anak menderita kelainan seksual sehingga para orang tua harus mengerti dan paham sikap seperti apa yang harus diberikan kepada anak agar terjauh dari dari kelainan ini.,,“Dalam program BKKBN ada program menghindari terjadinya penyimpangan seksual dan ini harus dikuasai para orang tua dalam memperlakukan anak-anak mereka,” kata dia.,,Ia menjelaskan terdapat lima bahaya laten kesehatan reproduksi yang dapat berakibat fatal bagi remaja yaitu menikah di usia anak atau di bawah umur, melakukan penyimpangan seksual, menggunakan narkotika, kecanduan pornografi dan pornoaksi dan terkena HIV AIDS atau penyakit kelamin yang membahayakan.,,“Generasi muda memiliki hak untuk diselamatkan dan pemerintah serta masyarakat memiliki kewajiban untuk menyelamatkan mereka,” ujarnya.,,,loading...",https://www.posmetro-medan.com/2019/06/bkkbn-lgbt-musuh-utama-pembangunan-dan.html
"Perwira Polisi Tuduh Brigjend TNI Nyuri HP, Prajurit TNI Langsung Turun!",posmetro-medan.com,"Juni 09, 2019",-,Berita Utama,-,",,,Prajurit TNI sempat mengepung Hotel Atrium Cilacap, Jawa Tengah, pascainsiden perwira polisi AKBP Lalu Muhammad (LM) menuduh Brigjen TNI Subagyo dan keluarganya mencuri HP miliknya.,,,AKBP Lalu dan Brigjen Subagyo sama-sama menginap di Hotel Atrium Cilacap pada 3 Juni 2019. Lalu Muhammad yang salah menaruh HP di meja makan, menuduh Brigjen Subagyo dan keluarganya mencuri HP Iphone miliknya.,,Perwira polisi itu menghentikan Direktur Peralatan TNI AD Brigjen Subagyo dan keluarganya yang hendak keluar dari hotel. Bahkan, dia mencoba menggeledah tas keluarga jenderal TNI bintang satu tersebut.,,Akhirnya AKBP LM memanggil karyawan hotel bernama Rudianto. Ia menyuruh Rudianto menelepon nomor HP miliknya dan berdering. Ternyata posisi HP berada di atas meja makan.,,,Tuduhan itu membuat Direktur Peralatan TNI AD emosi. Akibatnya, suasana di Hotel Atrium sempat memanas.,,Prajurit TNI bersenjata lengkap langsung mengepung Hotel Atrium. Akibatnya, AKBP Lalu tertahan selama 9 jam di dalam hotel. Hal itu membuat Komandan Kodim 0703 dan Kapolres Cilacap harus turun tangan.,,Dandim dan Kapolres membujuk Lalu untuk meminta maaf secara lisan dan membuat surat pernyataan di atas kertas bermaterai 6.000.,,Dandim dan Kapolres Cilacap kemudian mempertemukan AKBP Lalu dan Brigjen TNI Subagyo untuk berdamai.,,Setelah selesai menandatangani surat pernyataan, AKBP Lalu bersalaman dan meminta maaf kepada Brigjen Subagyo. Selanjutnya, Subagyo bersama anggota keluarganya yang berjumlah 7 orang meninggalkan Hotel Atrium menuju Banjarnegara.,,Dalam surat pernyataan yang diteken AKBP Lalu, ia mengaku salah menuduh Brigjen Subagyo dan keluarganya mencuri HP merek Iphone miliknya. (one/ps),,,loading...",https://www.posmetro-medan.com/2019/06/perwira-polisi-tuduh-brigjend-tni-nyuri.html
"Dua Temuan Mayat Gegerkan Warga Langkat, Kata Pak Polisi Masih Terkait",posmetro-medan.com,"Juni 14, 2019",-,Berita Sumut,-,",,,Warga yang bermukim di seputaran Kecamatan Hinai mendadak heboh, Kamis (13/6). Sosok mayat wanita ditemukan terbujur kaku dalam sumur. Korban merupakan warga Dusun I, Desa Baru, Kecamatan Hinai, Kabupaten Langkat bernama Risna Wati (54).,,MAYAT ditemukan di sumur belakang rumah korban, Rabu (12/6) sekira pukul 23.30 WIB. Temuan itu disaksikan dua warga.,,Keduanya masing-masing, Zainal Abidin(35) sopir angkot warga Penggabungan Desa Baru Pasar 8 Hinai dan Sudianto (42) warga Penggabungan Desa Baru Psr 8 Hinai.,,Anak korban, Titin Agustina (34) sudah dimintai keterangannya oleh personel Unit Polsek Hinai. Kepada polisi, Titin mengaku sekira pukul 19.30 WIB ibunya sempat pamit pergi undangan ke Pasar 3 Hinai.,,Risna Wati sempat mengingatkan anaknya untuk mengunci pintu rumah. Saat Titin berencana mengunci pintu samping rumah, tiba-tiba ia dicegat oleh seorang pria tidak dikenal dan mengancam agar jangan ribut-ribut.,,Titin pun lari keluar rumah dan minta tolong kepada tetangga. Teriakan anak korban mengundang warga dan orang tak dikenal (OTK) itu melarikan diri.,,“Warga mencari-cari korban di sekitar rumah korban dan warga melihat korban sudah meninggal di dalam sumur sedalam 6 meter,” kata warga setempat.,,Hasil pemeriksaan sementara, sebelum dimasukkan ke dalam sumur, korban terlebih dulu dianiaya. Kuat dugaan, kepala korban dipukul menggunakan anak batu gilingan cabai.  Keesokan harinya, warga sekitar kembali dihebohkan dengan penemuan mayat laki-laki bernama Royanto (31). Ini merupakan temuan mayat yang kedua.,,Kapolsek Hinai, AKP Hendri Yanto Sihotang menyatakan, temuan kedua mayat tersebut diduga berkaitan. Informasi dihimpun, Royanto diduga merupakan salah satu terduga pelaku yang menghabisi nyawa Risna Wati.,,Disebut-sebut, aksi Royanto yang diduga dilakukan bersama-sama oleh teman lainnya ketahuan oleh warga setempat. Alhasil Riyanto yang kepergok juga diduga dihabisi nyawanya.,,Atau boleh jadi Royanto nekat menghabisi nyawanya sendiri, bunuh diri karena kepergok.,,“Sementara hasil penyelidikan kami demikian (ada kaitan),” ujarnya melalui telepon selular.,,Untuk motif, dirinya mengakui masih melakukan pendalaman dan menyelusuri keterlibatan orang lain.,,“Sementara motif masih ditelusuri,” sambung mantan Kasat Sabhara Polres Binjai ini ketika disinggung motif pelaku menghabisi nyawa Risna.,,Apakah pelaku merupakan orang suruhan untuk menagih utang korban yang tak bisa dibayar atau lainnya? Hendri mengaku belum tahu.,,Namun dia membenarkan, temuan mayat Royanto dengan Risna diduga berkaitan. Hal tersebut berdasarkan keterangan saksi-saksi yang dirangkum oleh polisi.,,“Dari hasil keterangan saksi-saksi yang sedang kami telusuri dan rangkum, ada keterkaitan. Patut diduga si laki-laki (Royanto) ini itulah tersangka daripada pelaku,” ujarnya.,,Royanto ditemukan tewas seperti orang gantung diri di pohon sawit menggunakan tali nilon warna hijau. Royanto ditemukan dalam kondisi tersebut dibelakang rumah Syaiah (83).,,Hasil olah TKP yang dilakukan polisi, simpul tali jerat dalam bentuk tali laso. Posisi korban ditemukan dalam keadaan tergantung rendah di pelepah sawit dengan keadaan lutut tertekuk.(bam/ala),,,loading...",https://www.posmetro-medan.com/2019/06/dua-temuan-mayat-gegerkan-warga-langkat.html
"Lebaran ke-2, Langkat Macet Parah! Hingga 21Km",posmetro-medan.com,"Juni 06, 2019",-,Berita Utama,-,",,,Di hari lebaran kedua, jalan Tanjung Pura - Stabat macet parah. Menurut pantauan Posmetro-Medan.com, antrian kenderaan bermotor hingga sejauh 21 Km.,,Kemacetan dirasakan mulai pukul 11.30 WIB. Penyebab kemacetan terletak di jembatan Stabat.,,Hingga pukul 21.00 WIB, belum ada tanda-tanda kemacetan terurai. Malah semakin parah.,,Petugas lalulintas hanya terlihat di beberapa bagian jalan, dan tidak sanggup mengurai kemacetan akibat pengguna jalan yang minim kesadaran berlalulintas.,,Tanjung Pura - Stabat yang biasanya memakan waktu 30 menit, karena kemacetan ini jadi 3 jam lebih.,loading...",https://www.posmetro-medan.com/2019/06/lebaran-ke-2-langkat-macet-parah-hingga.html
"Dinding Air Terjun Longsor, 3 Warga Marelan Sedang Berenang Tewas",posmetro-medan.com,"Juni 23, 2019",-,Berita Utama,-,",,,Liburan warga Medan Marelan berubah jadi bencana. Longsoran batu menewaskan 3 orang yang awalnya mengikuti arung jeram menggunakan ban dengan titik start dari Pemandian Gajah dan finis di Pemandian Salak.,,Longsoran batu terjadi di seputaran air terjun Pantai Salak Dusun Kwala Gemuk, Kecamatan Batang Serangan, Kabupaten Langkat, Minggu (23/6).,,Kapolsek Padang Tualang AKP S Pulungan, di Padang Tualang, membenarkan telah terjadi bencana longsor pukul 13.20 WIB yang menyebabkan tiga warga meninggal dunia di lokasi pemandian air terjun Pulau VII Pantai Salak Dusun Kwala Gemuk Kecamatan Batang Serangan.,,Tewasnya para korban ini bermula saat mandi di bawah air terjun Pulau VII Pantai Salak, kemudian tiba-tiba batu di dinding air terjun jatuh menimpa mereka.,,Ketiga korban meninggal dunia adalah Irham Effendi Lubis (38) warga Jalan Baut Marelan, Raidah (37) warga Jalan Helvetia Medan dan Rahel Qori (9) seorang pelajar Jalan Baut Marelan.,,Saat ini ketiga korban sudah dibawa ke rumah sakit Tanjung Selamat untuk dilakukan visum.,,Sementara itu berdasarkan informasi yang dihimpun ada juga korban yang mengalami luka antara lain Yuni Ulpa (48) seorang ibu rumah tangga warga Marelan, dan Bintang (15) seorang pelajar warga Marelan Medan.,,,loading...",https://www.posmetro-medan.com/2019/06/dinding-air-terjun-longsor-3-warga.html
"Tragedi Kebakaran Pabrik Mancis, Sang Ibu Hangus Sambil Memeluk Dua Anaknya",posmetro-medan.com,"Juni 22, 2019",-,Berita Utama,-,",,,Musibah kebakaran Pabrik Mancis/korek api ilegal di Jalan T Amir Hamzah, Desa Sambirejo, Kec. Binjai, Kab. Langkat, Jumat (21/6) siang masih menyisakan cerita pilu.,,Terdapat tiga Ibu dan lima bocah yang  menjadi korban. Mereka ditemukan hangus dalam kondisi saling berpelukan di kamar depan rumah sekaligus pabrik tersebut.,,Adalah, Yunita Sari seorang ibu yang tewas bersama Pinja dan Sasa, anak kandungnya.,,Lalu, Desi alias Ismi bersama kedua anaknya bernama Juna dan Bisma.,,Kemudian Fitri bersama buah hatinya bernama Shifa.,,Mirisnya lagi, terlihat sebuah boneka mainan anak kecil yang berada di dekat puing puing kayu sudah terbakar.,,Sepertinya milik anak anak kecil yang bermain sambil menemani ibunya bekerja di dalam pabrik sebelum peristiwa kebakaran terjadi.,,Seorang saksi mata bernama Nopi mengisahkan tentang Fitri bersama anaknya bernama Shifa. Dimana dirinya masih sempat bertemu dengan ibu dan anak tersebut. Keduanya datang berkunjung ke rumahnya untuk berlebaran.,,""Gak nyangka juga karena malamnya orang itu masih sempat datang berlebaran ke rumah. Kalau si Fitri itu memang rajin bekerja dan anaknya kalau siang memang sering datang nengok mamaknya bekerja di pabrik,"" katanya.,,Tiba hari naas tersebut, Shifa yang baru duduk di kelas 5 SD tersebut sebelumnya diketahui masih sempat main main dengan temannya di dekat rumah. Lalu Shifa pamit sama temannya mau menjenguk sekalian ngantarkan bontot makanan mamaknya di Pabrik.,,""Dia pun juga terperangkap di dalam dan ikut terbakar sama mamaknya dengan keadaan saling berpelukan. Pas itu dia masih pakai baju sekolah karena setiap pulang sekolah dia pasti datang ke pabrik sekalian ngantarkan bontot makanan buat mamaknya,"" ujar Nopi.,,Kisah memilukan juga dialami Desi dengan kedua anaknya bernama Juna dan Bisma. Desi tewas terpanggang bersama anaknya digendongan dan satu lagi dipelukannya.,,""Bapaknya kebetulan pas lagi Lagan di belakang, makanya anaknya dibawa mamaknya momong sambil kerja di dalam pabrik,"" kata Aisyah, penjual es tebu yang berada di depan pabrik tersebut. (metrolangkat),,,loading...",https://www.posmetro-medan.com/2019/06/tragedi-kebakaran-pabrik-mancis-sang.html
"Selama 2019, Indonesia Import Ampas Makanan Senilai Rp16,1 Triliun",posmetro-medan.com,"Juni 24, 2019",-,Berita Utama,-,",,,Data import per Mei 2019 yang dirilis Badan Pusat Statistik (BPS) memperlihatkan sesuatu yang mengejutkan.,,Dalam daftar 10 barang yang paling banyak diimport Indonesia, terlihat adanya import ampas makanan senilai US$ 1,15 miliar atau jika dirupiahkan dengan kurs Rp14000, muncullah angka Rp16,1 Triliun!,,Selama periode Januari 2019-Mei 2019 total impor Indonesia telah mencapai US$ 61 miliar. Impor selama periode tersebut tercatat turun 6,60% dibanding periode yang sama di 2018 lalu.,,Tiga negara pemasok barang impor nonmigas terbesar selama Januari-Mei 2019 ditempati oleh Tiongkok dengan nilai US$18,03 miliar (29,31%), Jepang US$6,46 miliar (10,50%), dan Thailand US$3,95 miliar (6,43%). Impor nonmigas dari ASEAN 19,18% sementara dari Uni Eropa 8,23%.,,,Kemudian barang-barang apa saja yang membanjiri RI di periode Januari-Mei 2019? Inidaftarnya:,,,,,,,loading...",https://www.posmetro-medan.com/2019/06/selama-2019-indonesia-import-ampas.html
"Gara-gara Letakkan Hape di Atas Kulkas, Rumah Hampir Hangus",posmetro-medan.com,"Juni 24, 2019",-,nasional,-,",,,Ini peringatan buat anda yang sering meletakkan hape di atas kulkas. Sriyono (57) warga Padukuhan Jeruk, Desa Kepek, Kecamatan Wonosari hampir kehilangan rumahnya.,,Saat kejadian, Sriyono mengaku sedang pergi keluar rumah, sehingga tidak tahu persis kronologi terjadinya kebakaran.,,Awalnya sekitar pukul 23.00 WIB ketika keponakan Sriyono, Abdul Rosyid (42) yang tengah tidur mendadak terbangun karena mencium bau gosong dan melihat kepulan asap dari dalam kamarnya.,,Kemudian Abdul Rosyid melakukan pencarian sumber keluarnya asap hingga ditemukan kulkas dan handpone sudah dalam keadaan terbakar.,,""Sekitar jam 11 malam saya batuk-batuk cium bau, terus saya cari sekeliling rumah lihat kulkas sudah kebakar sama HP,"" tutur Rosyid.,,Melihat kobaran api, Rosyid mencabut stop kontak dan memadamkan api memakai peralatan seadanya.,,""Untung saya bangun. Misal nggak bangun bisa fatal rumah ikut kebakar juga,"" imbuhnya.,,Ia menduga kuat kebakaran berasal dari HP yang meleleh ketika ditaruh di atas kulkas. Hal itu terlihat bagian atas kulkas terdapat sebuah lubang bekas terbakarnya handphone.,,Sebuah penanak nasi juga tak luput dari kobaran api. Saat kebakaran terjadi posisi penanak nasi juga berada di atas kulkas. Kini keadaan kulkas masih tersisa 40 persen setelah terbakar.,,Tidak ada korban jiwa dalam insiden tersebut. Namun atas kejadian itu Sriyono harus kehilangan kulkas, penanak nasi dan handphone senilai total Rp 2,5 juta. (bbs),,,loading...",https://www.posmetro-medan.com/2019/06/gara-gara-letakkan-hape-di-atas-kulkas.html
"Minum Teh Hangat Bayar Rp1000, Pak Polisi ini Ngamuk, ""Apa Gue Usir Sekarang!""",posmetro-medan.com,"Juni 25, 2019",-,nasional,-,",,,Video seorang polisi berpangkat Aiptu memaki pedagang nasi bebek menjadi viral. Polisi bernama Mursid tersebut marah sambil mengancam lantaran harus membayar segelas teh dengan harga Rp 1.000.,,""Apa gue usir sekarang, ngerti enggak ? Makan kok minum bayar, makan tuh harus ada minum di mana pun, di Padang juga juga ada minum. Kecuali minum ini (menunjuk kemasan air mineral) harus bayar, ngerti enggak,"" ucap Mursid dengan keras.,,,Kapolres Metro Bekasi Kota Kombes Indarto mengatakan, permasalahan Aiptu Mursid, polisi yang viral di media sosial karena memarahi pedagang nasi bebek sudah diselesaikan secara kekeluargaan.,,Indarto mengatakan, Mursid sudah datang dan meminta maaf kepada pedagang nasi bebek karena marah-marah hanya karena teh hangat yang diminumnya dikenakan biaya Rp 1.000.,,""Penjual dan yang bersangkutan sudah musyawarah dan yang bersangkutan sudah minta maaf,"" kata Indarto saat dikonfirmasi wartawan, Selasa (25/6/2019).,,Pihaknya juga sudah memberikan sanksi kepada Mursid, salah satunya hormat bendera di halaman Polres Bekasi Kota pada Senin (24/6/2019).,,,""Tindakan disiplin dan tindakan fisik, salah satunya (hormat bendera),"" ujarnya. (kmp),,,,,loading...",https://www.posmetro-medan.com/2019/06/minum-teh-hangat-bayar-rp1000-pak.html
Gubernur Kalteng : Tembak di Tempat Pengedar Narkoba!,posmetro-medan.com,"Juni 27, 2019",-,nasional,-,",,,Gubernur Kalteng Sugianto Sabran sangat serius untuk memberantas peredaran narkoba di wilayahnya. Bahkan untuk para pengedar dia tidak segan-segan agar diberikan tindakan tegas berupa tembak di tempat.,,Permintaan tembak di tempat itu disertai dengan sokongan anggaran. Sokongan tersebut yakni dalam mendorong pemerintah kabupaten/kota mengalokasikan anggaran untuk membentuk Badan Narkotika Kabupaten/Kota (BNNK).,,Dia mengatakan, bandar dan pengedar merupakan sumber munculnya narkoba ke Kalteng. Untuk itu, perlu pemberantasan dari akarnya. Agar upaya itu berjalan mulus, pihaknya bersedia membantu anggaran supaya pemberantasan barang haram tersebut benar-benar tuntas.,,“Berantas narkoba ini jangan hanya pengguna saja, karena nanti mereka bisa mengulangi lagi. Pengguna itu harus diobati. Tetapi berantas barang haram ini dari pengedarnya,” ungkap Sugianto Sabran usai menghadiri kegiatan Hari Anti Narkoba Internasional (HANI) di Gedung Wanita Kota Palangka Raya.,,Sugianto menyadari kepolisian dan Badan Narkotika Nasional Provinsi (BNNP) memiliki atasan masing-masing. Pemerintah daerah (pemda) tidak bisa serta merta memerintah, kecuali berkoordinasi.,,Langkah lain untuk memerangi narkoba yakni meminta pemerintah kota/kabupaten se-Kalteng untuk segera membentuk BNN Kabupaten/kota.,,Maka dari itu, pemerintah kota/kabupaten untuk tidak ragu menggelontorkan anggaran demi keperluan pemberantasan narkoba di daerahnya masing-masing. “Jangan ragu gelontorkan dana, asal aparat terkait bekerja semaksimal mungkin,” tegasnya.,,Sugianto menegaskan boleh menembak di tempat terhadap penggedar narkoba. Pihaknya menilai, lebih baik menghilangkan bandar-bandar besar narkoba untuk menyelematkan jutaan orang.,,Pihaknya juga mengimbau, agar jangan sampai ada oknum bermain dari pihak pemerintahan.,,“Jangan sampai juga ada ASN yang terlibat, karena kami adalah salah satu contoh sehingga berikan contoh yang baik,” kata Sugianto.,,,loading...",https://www.posmetro-medan.com/2019/06/gubernur-kalteng-tembak-di-tempat.html
